Instance,Income
113290,74917.46296470003
113291,51751.45415979999
113292,346127.24883500003
113293,7499.221211935999
113294,28018.78439291999
113295,422594.66672800004
113296,28247.2285284
113297,31177.806278199994
113298,54104.271348599985
113299,211179.2635891
113300,54143.08641000002
113301,66693.05062210003
113302,127654.02799129998
113303,75113.3052823
113304,184372.69761950008
113305,46439.07233710001
113306,48782.61747880001
113307,203986.03374900002
113308,40271.4502191
113309,98971.94709020003
113310,15688.189178369996
113311,67414.3272787
113312,68516.60553730001
113313,163525.60418200004
113314,25950.606066679993
113315,106460.34991632994
113316,49504.876654
113317,74356.36340599997
113318,29560.562547550002
113319,18285.54490644001
113320,95610.21532790003
113321,47244.35221260002
113322,27042.12183836
113323,48511.09822499998
113324,5929.514163962999
113325,9678.915705064002
113326,37513.954345
113327,51880.89695970002
113328,15928.21633887
113329,291020.1536177001
113330,181741.06308319993
113331,11538.503444450002
113332,51904.86456330002
113333,238992.75704199992
113334,32066.327494900008
113335,9744.842834469995
113336,142930.76659540003
113337,8642.875574959997
113338,80322.73995419999
113339,63641.64717780003
113340,58138.1639374
113341,139918.32696090004
113342,74424.50958950001
113343,20437.23482915
113344,12827.572442160003
113345,24306.252431769986
113346,58854.69547190002
113347,83573.10256510004
113348,112535.9025225
113349,41992.987083
113350,246366.10379870006
113351,198486.00077090005
113352,41103.0091611
113353,97964.95870890004
113354,68232.02608270002
113355,213511.87857559999
113356,84436.11085531996
113357,9405.951366270008
113358,141429.74115530014
113359,6030.829638639003
113360,155627.80211729996
113361,247900.73395329993
113362,187722.37574260004
113363,69290.79522220002
113364,56232.79032479997
113365,76772.98958050001
113366,32013.94576380001
113367,67627.1328677
113368,28152.628756000016
113369,101080.52503320001
113370,41389.966020060005
113371,113417.63977349998
113372,35740.455452999995
113373,92999.20063737001
113374,321636.01951700007
113375,126645.81968120001
113376,84514.44708360004
113377,76373.09977560003
113378,145262.1691955001
113379,179956.08590980002
113380,32040.99906990002
113381,150230.39936890002
113382,275796.32775899995
113383,53880.73779660001
113384,115863.59323799994
113385,225526.05337699997
113386,155159.6261126001
113387,148438.70105280002
113388,84791.77345580001
113389,41355.877837489985
113390,122043.62106279991
113391,71602.2739112
113392,19201.740038619995
113393,62196.6748351
113394,22027.2205867
113395,58876.616409999995
113396,14472.463115029994
113397,25780.27419591999
113398,24938.857979300003
113399,55508.125806899974
113400,428572.35864599975
113401,25105.7079696
113402,322448.596564
113403,195927.39623310007
113404,23653.2801311
113405,98305.38022800001
113406,23978.534894259992
113407,177062.1670496
113408,145544.7072996
113409,78220.69980680002
113410,70376.95424857005
113411,44307.11279980001
113412,80623.09440240003
113413,551510.5726439997
113414,50255.4403225
113415,18843.007957899998
113416,81766.76690069996
113417,802972.8639220003
113418,281640.8786630002
113419,35802.68546630001
113420,52605.91250870002
113421,26808.242240729993
113422,141237.12164720002
113423,62554.1557718
113424,52353.024497799976
113425,56752.096484699985
113426,110065.50155949993
113427,134097.59782069997
113428,200712.3747087999
113429,179961.51517619993
113430,212935.54188140004
113431,115649.36303034998
113432,42186.61937259999
113433,71206.40353772997
113434,10815.888409619998
113435,33070.85819850003
113436,86861.00300839997
113437,29863.319352599996
113438,36367.68419470001
113439,92007.13774449991
113440,110025.42346790005
113441,18976.212700400007
113442,166428.95956749996
113443,178035.0750646001
113444,126310.23943649998
113445,66521.95397130003
113446,19607.7930461
113447,38004.79934528001
113448,68571.32506329997
113449,115070.80755829996
113450,121496.07101603007
113451,39563.22734770001
113452,129221.76947870001
113453,169016.85214380003
113454,311978.03992899985
113455,56906.9703493
113456,33823.86296973
113457,40935.958539540006
113458,101317.04131259998
113459,43443.27075059997
113460,39794.11702509997
113461,4957.084902300469
113462,42121.21369359998
113463,17818.792313200003
113464,76775.22995760001
113465,3930.0908093133994
113466,21973.022582799993
113467,82421.71296510001
113468,118045.20027959997
113469,123026.40795090001
113470,46091.750381699974
113471,31491.63695787
113472,804351.9286270002
113473,192157.242473
113474,197681.7609948
113475,48259.43334050001
113476,234594.25490849998
113477,120753.77080490012
113478,338863.9169579999
113479,151422.97268409998
113480,162152.48720319997
113481,366801.80401000014
113482,51891.68871649998
113483,20277.072600399995
113484,76642.5617646
113485,83347.6273534
113486,16251.966487728
113487,89457.36507329995
113488,20332.93381445001
113489,55402.67533560001
113490,112011.92276139998
113491,235244.6761186
113492,31268.762162500007
113493,113261.36549699999
113494,58320.0901972
113495,139502.00102050003
113496,43986.9049761
113497,138068.30096209998
113498,46530.934202300006
113499,223518.68505389997
113500,81704.77047070005
113501,148584.27811300007
113502,244237.3962641001
113503,35654.531472300005
113504,284005.80628089997
113505,14230.918613080008
113506,7527.3470186800005
113507,112438.13884890001
113508,207265.76186199996
113509,28417.899613070003
113510,215741.85585999995
113511,121425.25743250003
113512,44298.022161090004
113513,35035.914902699995
113514,117120.67195250008
113515,27353.13407203
113516,369537.58628900006
113517,9174.668467911803
113518,65686.9908843
113519,158212.96020929998
113520,250590.9505250001
113521,201408.57650240007
113522,33953.00450049999
113523,35248.21239769997
113524,81794.70020169996
113525,73696.466298
113526,39748.683549900015
113527,149935.2656445
113528,58509.050595199966
113529,45746.28843870001
113530,70840.66279839998
113531,130742.71765570005
113532,121406.3933016
113533,161844.6970905
113534,381774.329555
113535,85316.13471360001
113536,38010.1558798
113537,94109.37406799998
113538,84973.36760599999
113539,30463.422736310007
113540,88024.29367040003
113541,31596.41605266001
113542,347083.85937799996
113543,6819.6618535101
113544,69053.50478030002
113545,124657.1215166
113546,153804.86408340003
113547,32100.65047500001
113548,21729.56196771001
113549,55347.780663099984
113550,32344.606134700018
113551,27263.0345144
113552,67371.39249009997
113553,9633.507597951999
113554,381112.8311999999
113555,91688.82125869999
113556,73957.58051439999
113557,38998.69417869999
113558,29532.516684239985
113559,180648.12450210002
113560,67002.90817451998
113561,83392.00055720001
113562,216158.28073550004
113563,355851.07252199994
113564,37365.2710957
113565,31451.732195900007
113566,202488.17808919997
113567,278360.46545519994
113568,294303.9754721
113569,198033.5453289999
113570,299404.17475899996
113571,32632.314821809985
113572,215979.02193499997
113573,119712.51039879998
113574,33093.312613100024
113575,20907.1533282
113576,217491.7670191
113577,29703.160875400008
113578,40797.9062444
113579,215142.34800819994
113580,93006.42836520002
113581,305416.5093719998
113582,18805.380267249984
113583,99131.82410450005
113584,31743.1675283
113585,106289.14821769996
113586,13923.55179573
113587,49206.33921419999
113588,154263.38054460002
113589,39774.0427194
113590,293693.03069520014
113591,138952.33259780004
113592,46108.42376530001
113593,44500.10748160005
113594,63144.8431143
113595,301179.5427730001
113596,224132.8917464
113597,27308.267952400005
113598,42790.388203600014
113599,61622.63897590001
113600,145731.71007200002
113601,83551.54915980001
113602,134639.564293
113603,42640.879002300004
113604,47674.482120800036
113605,35794.41159840001
113606,136960.5718924
113607,83300.60537149996
113608,125717.43793839999
113609,43363.024323800004
113610,58263.46864380001
113611,144455.91364890002
113612,325884.60385500005
113613,98557.97269889999
113614,24869.9761918
113615,29296.68386776
113616,96638.61836140002
113617,102450.43463730012
113618,213131.4760815
113619,178572.2468802
113620,48714.5042708
113621,85738.71515240001
113622,14372.259217099996
113623,14603.407180830005
113624,207825.87819050002
113625,130620.76999390006
113626,69868.91515399999
113627,70187.12417069997
113628,239731.8162972
113629,20137.15337178001
113630,98072.72676700001
113631,40510.85521760003
113632,28679.841774300017
113633,33049.30707081999
113634,425962.8755130002
113635,67236.02430409999
113636,105611.14583279997
113637,9713.633053413003
113638,67919.17791940001
113639,68308.96874349998
113640,38982.893418100015
113641,51299.27942390001
113642,183494.259089
113643,41261.1185178
113644,420626.36849199986
113645,268515.2566370001
113646,263286.688409
113647,55254.97087709999
113648,67323.15294510001
113649,175857.62309720006
113650,13710.014101429995
113651,61698.4065832
113652,34540.7897783
113653,162633.51255250006
113654,83491.18833230001
113655,70373.98840456996
113656,125830.77547210002
113657,577526.5646550998
113658,34391.81248919999
113659,148809.18507659997
113660,13967.36433056
113661,160305.25687819993
113662,86760.42181350003
113663,92859.94094410002
113664,14040.061640673
113665,478047.45524899964
113666,46690.33052130001
113667,146978.46184650005
113668,120980.19006000001
113669,31403.26970077999
113670,37195.44378173001
113671,130921.75360020011
113672,215142.5923227
113673,69184.3878733
113674,244798.62884999986
113675,339957.52216299996
113676,82940.1454435
113677,21305.815981
113678,61327.30351089999
113679,209381.48815349993
113680,42380.38069146998
113681,172170.55193060002
113682,37968.89765790003
113683,46186.3741767
113684,99552.7840319
113685,39823.278053700014
113686,107888.02397129998
113687,43366.32131199997
113688,81395.74102320004
113689,30306.663456699996
113690,38912.169764219994
113691,108720.78346769995
113692,28593.88296782999
113693,107249.94959180002
113694,180689.34278530016
113695,29363.480686569983
113696,110015.10654159993
113697,270504.814223
113698,122482.50986539996
113699,46266.669749700035
113700,109030.90475839996
113701,132913.46691649998
113702,149023.59628300002
113703,49853.844350000014
113704,46420.20898059999
113705,90701.00384890001
113706,393654.6302650001
113707,83754.89204320005
113708,92455.2789226
113709,130029.47383059999
113710,126588.74302782999
113711,31933.509724600004
113712,11168.554113409997
113713,40760.791808800015
113714,53392.544769399996
113715,45034.00126749999
113716,15503.997203580002
113717,999363.9821599994
113718,122885.67257169995
113719,43422.478081299996
113720,45736.15753189999
113721,36890.10698210001
113722,244625.5294891
113723,166444.75233410008
113724,92101.26248220004
113725,235576.03487800003
113726,25236.82080953
113727,59002.59683369999
113728,45130.11196850001
113729,6176.644849512002
113730,62792.47787219998
113731,35284.823984039984
113732,246144.01730889984
113733,73495.50619360001
113734,70057.94406350002
113735,11105.545241217993
113736,31357.0856624
113737,51675.658738600025
113738,64518.31650350001
113739,58230.78189199997
113740,48432.91208470001
113741,34270.79806118
113742,305029.14943350013
113743,134257.99623919997
113744,60039.20740140004
113745,39677.5814707
113746,186947.24127380006
113747,28141.441982309996
113748,118833.58767950002
113749,170313.41900080003
113750,84635.73272400002
113751,50246.1924454
113752,38430.07149679998
113753,213658.09302440015
113754,272764.4114919999
113755,68028.26372059999
113756,43856.60620580001
113757,134775.3765944
113758,207563.91141909998
113759,56646.177136099985
113760,20008.181911390006
113761,37572.20158498003
113762,25256.649265099997
113763,84553.20549509996
113764,178739.7635119
113765,193815.61014819992
113766,104561.29377530007
113767,62748.98874110003
113768,28596.24701689999
113769,156662.4592882599
113770,127192.79370549995
113771,67935.00476889999
113772,88763.99162180001
113773,32742.347116300025
113774,84680.54199570003
113775,32047.7771776
113776,82710.61818039998
113777,194526.97048429996
113778,263331.45634300006
113779,90665.93146740002
113780,56190.83080229995
113781,283935.514328
113782,53571.699195699955
113783,59348.93760440003
113784,41294.761263299995
113785,21378.053109999993
113786,14941.480892299993
113787,299859.927769
113788,890364.2461680003
113789,112494.49517190004
113790,115520.18351219999
113791,36069.210313799995
113792,287748.9544746999
113793,56129.89934770003
113794,154581.09742960005
113795,152737.84275359995
113796,26019.012138000013
113797,76171.90722779998
113798,14448.190656580004
113799,76482.93987340006
113800,169205.23454640005
113801,639257.8894919999
113802,49712.26884379999
113803,14429.38654507
113804,73773.05979600002
113805,100824.56645259997
113806,115862.6965289
113807,128371.4318939
113808,324093.74875900004
113809,23425.367643300007
